Vegetation_category,Substrate_category,Level,Species,Phyla,Order,Family,Genus,Multispecies,Aggregation_required,Site,Site_ID_within_study,Latitude_decimal_degrees,Longitude_decimal_degrees,Originalcoordinates,Depth_min_m,Depth_max_m,Start_year,End_year,Ann_sampling_freq,Seasons,Data_mining_method,Description,Reference,Prod_method_group,Prod_method_general,Standing biomass_kg_DW_m2,Avg_NPP,sted_NPP,NPP_units,FW_DW_Conversion_factor,DW_Carbon_Conversion_factor,Avg_NPP_kg_C_m2_y,stdev_NPP_kg_C_m2_y,Person_entering_data
Marine forest,Rocky Reef,Subtidal,Sargassum patens,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Wakasa Bay, Japan",1,35.65,135.2666667,YES,2,2.5,2002,2003,12,all,Text,four 0.25m2. difference of standing crops + amount of lost (estimated from the difference in productive structures as it is considered that they do not grow much),Yatsuya et al. 2005,BA-periodic harvest,BA,,2.407,NA,kg DW m-2 yr-1,NA,0.32,0.77024,NA,AP
Marine forest,Rocky Reef,Subtidal,Sargassum patens,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Iida Bay, Japan",1,37.41666667,137.2833333,YES,4,6,NA,NA,12,all,Text,NA,Taniguchi et al 1978 (cited in Murase et al. 2000 and Yatsuya et al. 2005),Unknown,BA,,5.53,NA,kg DW m-2 yr-1,NA,0.32,1.7696,NA,AP
Marine forest,Rocky Reef,Subtidal,Sargassum piluliferum,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Misaki, Kyushu, Japan",1,32.786335,129.785208,YES,9.5,10.4,2007,2007,12,all,Text,0.25 m2 quadrats every month on a transect down the shore. There are more sargassum species but these make up most of the biomass (90% sarg),Yatsuya et al 2011,BA-periodic harvest,BA,,1.08,,kg DW m-2 yr-1,NA,0.235,0.2538,,AP
Marine forest,Rocky Reef,Subtidal,Sargassum piluliferum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Wakasa Bay, Japan",1,35.65,135.2666667,YES,2,2.5,2003,2004,12,all,Text,four 0.25m2. difference of standing crops + amount of lost (estimated from the difference in productive structures as it is considered that they do not grow much),Yatsuya et al. 2005,BA-periodic harvest,BA,,1.471,NA,kg DW m-2 yr-1,NA,0.32,0.47072,NA,AP
Marine forest,Rocky Reef,Intertidal,Sargassum plagiophyllum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Amalinagar, India",2,8.48821,78.125181,YES,0,0,2012,2013,4,all,Text,Twelve 0.25 m2 quadrats . Seasonality not very apparent + values seem very high. Method: the line transect was laid perpendicular to the coast from high tide to the low tide with the help of long rope at 5m intervals. A quadrant of area 0.25 m2  was used in twelve places to cover an area of 1m2 at each sampling locations.Multiplied by Sargassum values provided in brey,Rani et al 2015,BA-periodic harvest,BA,,320,,g FW m-2 yr-1,0.122,0.235,0.0091744,,AP
Marine forest,Rocky Reef,Intertidal,Sargassum plagiophyllum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Valinokkam, India",3,9.161685,78.679822,YES,0,0,2012,2013,4,all,Text,Twelve 0.25 m2 quadrats . Seasonality not very apparent + values seem very high. Method: the line transect was laid perpendicular to the coast from high tide to the low tide with the help of long rope at 5m intervals. A quadrant of area 0.25 m2  was used in twelve places to cover an area of 1m2 at each sampling locations.Multiplied by Sargassum values provided in brey,Rani et al 2015,BA-periodic harvest,BA,,567,,g FW m-2 yr-1,0.122,0.235,0.01625589,,AP
Marine forest,Coral Reef,Subtidal,Sargassum platycarpum,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Klein Piscadera, Curaçao",1,12.11666667,-68.96666667,YES,4,4,1973,1973,1,Autumn,Text,"Whole plants incubated in 2l bottles at a depth of 4 m for 2 hrs at midday. 2 bottles + 1 dark. Values then given on an area basis based on standing crop survey. Daily rate was obtained by multipling houlry gross productivity by 9.8 and substracting hourly respiration times  24. Yearly productivity is assumed to be constant and PQ is not stated but probably 1. Yearly values obtained by dividing the value given for the whole community, 2250 g C by the relative contribution of each species",Wanders 1976b,PR-in situ,PR,,9.102,NA,g O2 m-2 day-1,NA,NA,1.24583625,NA,AP
Marine forest,Rocky Reef,Intertidal,Sargassum polycystum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Teluk Kemang, Malaysia",1,2.4375,101.8552778,YES,-0.3,0,2009,2010,6,all,Graph digitizer,Seasonality not very apparent. A single random quadrat in two separate reefs,May Lin 2011,BA-periodic harvest,BA,,0.12861,NA,kg DW m-2 yr-1,NA,0.248889,0.032009614,NA,AP
Marine forest,Coral Reef,Intertidal,Sargassum polycystum,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Liloan, Philippines",1,10.405195,124.001502,NO,0,0,1989,1990,12,all,Graph digitizer,Non annual species. Two 0.25 m2 quadrats in the intertidal zone. Intertidal bed is dominated by S. polycystum and shallow Subtidal by S. siliquosum,Largo et al. 1994,BA-periodic harvest,BA,,1.67,0.8,kg FW m-2 yr-1,0.122,0.248889,0.050708645,0.024291566,AP
Marine forest,Coral Reef,Intertidal,Sargassum polycystum,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Lag-it, Philippines",1,9.6,123.1666667,YES,0,0,1992,1993,12,all,Text,Ten 0.25 m2 quadrats random within sargassum bed. Seasonality apparent. Data from Fig 1,Calumpong et al. 1999,BA-periodic harvest,BA,,0.0077,0.0005,kg DW m-2 yr-1,NA,0.248889,0.001916445,0.000124445,AP
Marine forest,Rocky Reef,Intertidal,Sargassum polycystum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Hare Island, India",1,8.066666667,78.18333333,YES,0,0,2012,2013,4,all,Text,Twelve 0.25 m2 quadrats . Seasonality not very apparent + values seem very high. Method: the line transect was laid perpendicular to the coast from high tide to the low tide with the help of long rope at 5m intervals. A quadrant of area 0.25 m2  was used in twelve places to cover an area of 1m2 at each sampling locations.Multiplied by Sargassum values provided in brey,Rani et al 2015,BA-periodic harvest,BA,,466,,g FW m-2 yr-1,0.122,0.235,0.01336022,,AP
Marine forest,Coral Reef,Subtidal,Sargassum polycystum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Santiago Island, Phillipines",1,16.41548,119.974056,NO,0,5,1988,1989,12,all,Graph digitizer,"Samples in a sargassum bed. Two 100 m transects, one in intertidal and one shallow Subtidal. 42 samples collected each month using a 0.25 m2 quadrat",Trono & Lluisma 1990,BA-periodic harvest,BA,,0.444098,NA,kg FW m-2 yr-1,0.122,0.248889,0.013484795,NA,AP
Marine forest,Rocky Reef,Intertidal,Sargassum polycystum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Valinokkam, India",3,9.161685,78.679822,YES,0,0,2012,2013,4,all,Text,Twelve 0.25 m2 quadrats . Seasonality not very apparent + values seem very high. Method: the line transect was laid perpendicular to the coast from high tide to the low tide with the help of long rope at 5m intervals. A quadrant of area 0.25 m2  was used in twelve places to cover an area of 1m2 at each sampling locations.Multiplied by Sargassum values provided in brey,Rani et al 2015,BA-periodic harvest,BA,,598,,g FW m-2 yr-1,0.122,0.235,0.01714466,,AP
Marine forest,Coral Reef,Intertidal,Sargassum polycystum,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Samaesarn Island, Thailand",1,12.5225,100.4569444,YES,0,0,2013,2015,12,all,Text,Intertidal reef flat. Annual cycle. Prod = max- minimum biomass. three 0.25 m2 quadrats in three 120 m transects every month (n = 9). Cover calculated for more,Noiraksar et al. 2017,BA-periodic harvest,BA,,0.22516,0.01341,kg DW m-2 yr-1,NA,0.248889,0.056039847,0.003337601,AP
Marine forest,Coral Reef,Intertidal,Sargassum polycystum,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Magnetic Island, GBR. Middle reef flat",2,-19.153924,146.865933,YES,0,0,1986,1987,12,all,Graph digitizer,"Middle reef flat. Sargassum overwinter as holfasts and perennial parts. More than one species but is dominated by S. polycystum (opacum), all with same seasonality. Four random 1m2 quadrats each month from a rectangular grid area",Vuki & Price,BA-periodic harvest,BA,,0.342529,0.05687,kg DW m-2 yr-1,NA,0.248889,0.0852517,0.014154317,AP
Marine forest,Coral Reef,Intertidal,Sargassum polycystum,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Magnetic Island, GBR. Inner reef flat",3,-19.153589,146.865396,YES,0,0,1986,1987,12,all,Graph digitizer,"Inner reef flat. Sargassum overwinter as holfasts and perennial parts. More than one species but is dominated by S. polycystum (opacum), all with same seasonality. Four random 1m2 quadrats each month from a rectangular grid area",Vuki & Price,BA-periodic harvest,BA,,0.352083,0.045644,kg DW m-2 yr-1,NA,0.248889,0.087629586,0.01136029,AP
Marine forest,Coral Reef,Intertidal,Sargassum polycystum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Nanwan Bay, Taiwan",1,21.955983,120.763844,YES,0,0,1999,2000,12,all,Graph digitizer,"Four 100 m transects, with 4 squares evenly placed (n=16) from high tide to low tide. Unlike the other estimate, this one is more focused in the shallow zone, where the sargassum is more abundant. Plants are annual, growth is difference between maximum and minimum values (typically 0). Carbon content determined",Hwang et al. 2004,BA-periodic harvest,BA,,0.45445,0.2896,kg DW m-2 yr-1,NA,0.248889,0.113107606,0.072078254,AP
Marine forest,Coral Reef,Intertidal,Sargassum polycystum,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Magnetic Island, GBR. Outer reef flat",1,-19.154228,146.866459,YES,0,0,1986,1987,12,all,Graph digitizer,"Outer reef flatSargassum overwinter as holfasts and perennial parts. More than one species but is dominated by S. polycystum (opacum), all with same seasonality. Four random 1m2 quadrats each month from a rectangular grid area",Vuki & Price,BA-periodic harvest,BA,,0.674654,0.053169,kg DW m-2 yr-1,NA,0.248889,0.167913959,0.013233179,AP
Marine forest,Coral Reef,Intertidal,Sargassum polyphyllum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Waikiki, Hawaii",1,21.264113,-157.824652,NO,0,0,1971,1973,12,all,Text,"Reef flat. 48 cm diameter rings, 18 ring tosses per interval. Strong seasonality of S. polyphyllum which constitutes 70% of total biomass. Productivities given in the text across 22 months, which I assume is calculated by biomass change as it is not stated",Glenn et al. 1990,BA-periodic harvest,BA,,0.1877,0.0714,kg DW m-2 yr-1,NA,0.235,0.0441095,0.016779,AP
Marine forest,Rocky Reef,Subtidal,Sargassum siliquastrum,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Amino, Japan",2,35.703244,135.036205,YES,4,5.5,2003,2004,12,all,Text,4 50x50 quadrats collected,Yatsuya et al. 2007,BA-periodic harvest,BA,,0.71,,kg DW m-2 yr-1,NA,0.235,0.16685,NA,AP
Marine forest,Rocky Reef,Subtidal,Sargassum siliquastrum,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Maizuru Bay, Japan",1,35.490296,135.332566,YES,1,1.3,2003,2004,12,all,Text,4 50x50 quadrats collected,Yatsuya et al. 2007,BA-periodic harvest,BA,,4.037,,kg DW m-2 yr-1,NA,0.235,0.948695,NA,AP
Marine forest,Rocky Reef,Intertidal,Sargassum siliquosum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Teluk Kemang, Malaysia",1,2.4375,101.8552778,YES,-0.3,0,2009,2010,6,all,Graph digitizer,Seasonality not very apparent. A single random quadrat in two separate reefs,May Lin 2011,BA-periodic harvest,BA,,0.04521,NA,kg DW m-2 yr-1,NA,0.246667,0.011151815,NA,AP
Marine forest,Coral Reef,Intertidal,Sargassum siliquosum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Currimao, Philippines",1,18.03333333,120.475,YES,0,0,NA,NA,12,all,Graph digitizer,"Non annual species. Intertidal. Prod = difference between max and minimum standing biomass, sum of vegetative and reproductive plants. 10 quadrats in the intertidal and ten in the Subtidal. ",Hurtado & Ragaza 1999,BA-periodic harvest,BA,,0.115746,0.008,kg DW m-2 yr-1,NA,0.246667,0.028550719,0.001973336,AP
Marine forest,Coral Reef,Subtidal,Sargassum siliquosum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Currimao, Philippines",1,18.03333333,120.475,YES,0,2,NA,NA,12,all,Graph digitizer,"Non annual species. Subtidal. Prod = difference between max and minimum standing biomass, sum of vegetative and reproductive plants. 10 quadrats in the intertidal and ten in the Subtidal. ",Hurtado & Ragaza 1999,BA-periodic harvest,BA,,0.201903,0.01,kg DW m-2 yr-1,NA,0.246667,0.049802807,0.00246667,AP
Marine forest,Coral Reef,Intertidal,Sargassum siliquosum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Nanwan Bay, Taiwan",1,21.955983,120.763844,YES,0,0,1999,2000,12,all,Graph digitizer,"Four 100 m transects, with 4 squares evenly placed (n=16) from high tide to low tide. Unlike the other estimate, this one is more focused in the shallow zone, where the sargassum is more abundant. Plants are annual, growth is difference between maximum and minimum values (typically 0). Carbon content determined",Hwang et al. 2004,BA-periodic harvest,BA,,0.34029,0.29105,kg DW m-2 yr-1,NA,0.246667,0.083938313,0.07179243,AP
Marine forest,Coral Reef,Subtidal,Sargassum siliquosum,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Liloan, Philippines",1,10.405195,124.001502,NO,0,2,1989,1990,12,all,Graph digitizer,Annual species. Three 0.25 m2 quadrats in the intertidal zone. Intertidal bed is dominated by S. polycystum and shallow Subtidal by S. siliquosum,Largo et al. 1994,BA-periodic harvest,BA,,5.25,1.49,kg FW m-2 yr-1,0.122,0.246667,0.157990214,0.044839127,AP
Marine forest,Rocky Reef,Subtidal,Sargassum silquastrum,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Wakasa Bay, Japan",1,35.65,135.2666667,YES,2,2.5,2002,2003,12,all,Text,four 0.25m2. difference of standing crops + amount of lost (estimated from the difference in productive structures as it is considered that they do not grow much),Yatsuya et al. 2005,BA-periodic harvest,BA,,1.458,NA,kg DW m-2 yr-1,NA,0.32,0.46656,NA,AP
Marine forest,Coral Reef,NA,Sargassum sinicola,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"La Paz Bay, California Gulf",7,24.450319,-110.572331,NO,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,49.91584,,g FW m-2 yr-1,0.122,0.235,0.001431087,,AP
Marine forest,Coral Reef,NA,Sargassum sp,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"La Paz Bay, California Gulf",7,24.450319,-110.572331,NO,NA,NA,1993,1993,4,all,Graph digitizer,Reflects site level productivity across supralitoral to shallow infralittoral. Exact depths not stated but they prob varied from site to site. 200 m transect perpendicular to the coast with quadrats harvested every 10 m during 4 seasons. It seems as the sampling locations were permanent and so the biomass scrapped each month is summed to yield a productivity value. The sargassum species dominate most of the biomass at 50% production. We used the Sargassum conversion factors from brey for that reason,Cruz-Ayala et al 1998,BA-periodic harvest,BA,,6.52625,,g FW m-2 yr-1,0.122,0.235,0.000187108,,AP
Marine forest,Rocky Reef,Intertidal,Sargassum sp1 ,Brown,Fucales,Sargassaceae,Sargassum,NO,YES,"Reunion Rocks, South Africa",1,-29.98333333,30.97777778,YES,-2,0,1996,1997,4,all,Graph digitizer,2 sargassums inhabit same zone. Seasonality is not vry marked. Prod = max - min. Ten 0.16 m2 quadrats used at each time. ,Gillespie & Critchley 1999,BA-periodic harvest,BA,,0.056597,0.024474,kg DW m-2 yr-1,NA,0.235,0.013300295,0.00575139,AP
Marine forest,Coral Reef,Subtidal,Sargassum spp,Brown,Fucales,Sargassaceae,Sargassum,YES,YES,"Point 5, Sepetiba Bay, Brazil",5,-23.069907,-44.00578,YES,1,1,1999,1999,4,all,Text,"Fisve 20 by 20 random quadrats, all biomass collected. Prod = max-min with seasonality quite apparent",Amado Filho et al. 2003,BA-periodic harvest,BA,,58.8,,g DW m-2 yr-1,NA,0.235,0.013818,,AP
Marine forest,Coral Reef,Subtidal,Sargassum spp,Brown,Fucales,Sargassaceae,Sargassum,YES,YES,"Point 2, Sepetiba Bay, Brazil",2,-22.957096,-43.861242,YES,1,1,1999,1999,4,all,Text,"Fisve 20 by 20 random quadrats, all biomass collected. Prod = max-min with seasonality quite apparent",Amado Filho et al. 2003,BA-periodic harvest,BA,,63.3,,g DW m-2 yr-1,NA,0.235,0.0148755,,AP
Marine forest,Coral Reef,Subtidal,Sargassum spp,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Tantabiddi, Ningaloo Reef, Australia",2,-21.8875,113.8691667,YES,1,5,2010,2012,4,"Spring, Summer, Winter",Text,Non annual species. Harvest of six 0.25 quadrats at three sites during each visit. Growth = positive change in biomass (likely underestimate then). Value is average at the site level of growth phase. Sargassum species pooled,Fulton et al. 2014,BA-periodic harvest,BA,,0.6212,0.35148,kg FW m-2 yr-1,0.122,0.235,0.017809804,0.000763694,AP
Marine forest,Rocky Reef,Intertidal,Sargassum spp,Brown,Fucales,Sargassaceae,Sargassum,NO,NO,"Reunion Rocks, South Africa",1,-29.98333333,30.97777778,YES,-2,0,1995,1997,4,all,Graph digitizer,2 sargassums inhabit same zone. Seasonality is not vry marked. Prod = max - min. Ten 0.16 m2 quadrats used at each time. ,Gillespie & Critchley 1999,BA-periodic harvest,BA,,0.086424,0.034417,kg DW m-2 yr-1,NA,0.235,0.02030964,0.008087995,AP
Marine forest,Coral Reef,Subtidal,Sargassum spp,Brown,Fucales,Sargassaceae,Sargassum,YES,YES,"Point 3, Sepetiba Bay, Brazil",3,-22.945082,-43.910337,YES,1,1,1999,1999,4,all,Text,"Fisve 20 by 20 random quadrats, all biomass collected. Prod = max-min with seasonality quite apparent",Amado Filho et al. 2003,BA-periodic harvest,BA,,125.4,,g DW m-2 yr-1,NA,0.235,0.029469,,AP
Marine forest,Coral Reef,Subtidal,Sargassum spp,Brown,Fucales,Sargassaceae,Sargassum,YES,YES,"Point 1, Sepetiba Bay, Brazil",1,-22.923819,-43.869739,YES,1,1,1999,1999,4,all,Text,"Fisve 20 by 20 random quadrats, all biomass collected. Prod = max-min with seasonality quite apparent",Amado Filho et al. 2003,BA-periodic harvest,BA,,127.9,,g DW m-2 yr-1,NA,0.235,0.0300565,,AP
Marine forest,Coral Reef,Subtidal,Sargassum spp,Brown,Fucales,Sargassaceae,Sargassum,YES,YES,"Point 4, Sepetiba Bay, Brazil",4,-22.941921,-43.962693,YES,1,1,1999,1999,4,all,Text,"Fisve 20 by 20 random quadrats, all biomass collected. Prod = max-min with seasonality quite apparent",Amado Filho et al. 2003,BA-periodic harvest,BA,,136.7,,g DW m-2 yr-1,NA,0.235,0.0321245,,AP
Marine forest,Coral Reef,Subtidal,Sargassum spp,Brown,Fucales,Sargassaceae,Sargassum,YES,YES,"Praia Grande, Rio de Janeiro, Brazil",1,-22.949185,-43.905895,YES,0.4,0.4,1994,1996,6,all,Graph digitizer,7-8 25 cm random quadrats quadrats. Both Sargassum biomass and hypnea show strong seasonality. Sargassum cymosum and Sargassum filipendula. Data from Fig. 2 ,Reis et al. 2003,BA-periodic harvest,BA,,169.7,247.3,g DW m-2 yr-1,NA,0.235,0.0398795,0.0581155,AP
Marine forest,Rocky Reef,Intertidal,Sargassum spp,Brown,Fucales,Sargassaceae,Sargassum,YES,YES,"Praia Grande, Rio de Janeiro, Brazil",1,-22.949185,-43.905895,YES,-0.1,0,1994,1996,6,all,Graph digitizer,7-8 25 cm random quadrats quadrats. Both Sargassum biomass and hypnea show strong seasonality. Sargassum cymosum and Sargassum filipendula. Data from Fig. 2 ,Reis et al. 2003,BA-periodic harvest,BA,,189.258312,83.88746803,g DW m-2 yr-1,NA,0.235,0.044475703,0.019713555,AP
